region,group,id,name,organized,claimsFood,claimsSunbeds,hasOfficialSource,audited,nearestFoodM,nearestResortM,poiCount,flags
epirus-preveza-mainland,mainland_epirus,874,Paralia Valtou,true,true,true,true,true,232,202,61,
epirus-preveza-mainland,mainland_epirus,875,Paralia Lychnos,false,true,false,true,true,152,,5,
epirus-preveza-mainland,mainland_epirus,876,Sarakiniko,false,true,false,true,true,64,,7,
epirus-preveza-mainland,mainland_epirus,877,Skala,false,false,false,true,true,57,,2,
epirus-preveza-mainland,mainland_epirus,878,Spartila,false,false,false,true,true,,,0,
epirus-preveza-mainland,mainland_epirus,879,Ormos tou Odyssea,false,false,false,true,true,185,,2,
epirus-preveza-mainland,mainland_epirus,880,Paralia Kalamitsi,false,false,false,true,true,,,0,
epirus-preveza-mainland,mainland_epirus,881,Paralia Mytika,true,true,true,true,true,189,,10,
epirus-preveza-mainland,mainland_epirus,882,Paralia Kastrosykias,false,true,false,true,true,43,,8,
epirus-preveza-mainland,mainland_epirus,883,Paralia Rizon,false,true,false,true,true,357,,2,
epirus-preveza-mainland,mainland_epirus,884,Limnionas,false,false,false,true,true,396,,6,
epirus-preveza-mainland,mainland_epirus,885,Paralia Lygias,false,true,false,true,true,79,,8,
epirus-preveza-mainland,mainland_epirus,886,Paralia Vrachos - Loutsa,true,true,true,true,true,548,,1,
epirus-preveza-mainland,mainland_epirus,887,Kerentza,false,false,false,true,true,471,,1,
epirus-thesprotia-mainland,mainland_epirus,888,Agia Paraskevi,true,true,true,true,true,18,,20,
epirus-thesprotia-mainland,mainland_epirus,889,Agkali,true,true,true,true,true,148,,26,
epirus-thesprotia-mainland,mainland_epirus,890,Arilla,false,true,false,true,true,163,72,12,
epirus-thesprotia-mainland,mainland_epirus,891,Gallikos Molos,true,true,true,true,true,55,,25,
epirus-thesprotia-mainland,mainland_epirus,892,Dei,true,true,true,true,true,288,,1,
epirus-thesprotia-mainland,mainland_epirus,893,Dei plous,false,true,false,true,true,470,,1,
epirus-thesprotia-mainland,mainland_epirus,894,Diapori,false,false,false,true,true,,,2,
epirus-thesprotia-mainland,mainland_epirus,895,Zeri,true,true,true,true,true,161,,11,
epirus-thesprotia-mainland,mainland_epirus,896,Zavia,true,true,true,true,true,32,593,11,
epirus-thesprotia-mainland,mainland_epirus,897,Karvouno,true,true,true,true,true,420,,29,
epirus-thesprotia-mainland,mainland_epirus,898,Kamini,true,true,true,true,true,13,,26,
epirus-thesprotia-mainland,mainland_epirus,899,Karavostasi,true,true,true,true,true,196,,6,
epirus-thesprotia-mainland,mainland_epirus,900,Mega Ammos,true,true,true,true,true,116,36,12,
epirus-thesprotia-mainland,mainland_epirus,901,Mega Drafi,false,true,false,true,true,32,,12,
epirus-thesprotia-mainland,mainland_epirus,902,Mikri Ammos,true,true,true,true,true,50,536,16,
epirus-thesprotia-mainland,mainland_epirus,903,Mikro Drafi,false,false,false,true,true,158,,16,
epirus-thesprotia-mainland,mainland_epirus,904,Mourtemeno,false,false,false,true,true,,,10,
epirus-thesprotia-mainland,mainland_epirus,905,Bela Vraka,false,false,false,true,true,774,,12,
epirus-thesprotia-mainland,mainland_epirus,906,Pana,false,false,false,true,true,795,,12,
epirus-thesprotia-mainland,mainland_epirus,907,Paralia Plataria Beach Hotel,false,true,false,true,true,405,,1,
epirus-thesprotia-mainland,mainland_epirus,908,Paralia Elena,false,true,false,true,true,199,,1,
epirus-thesprotia-mainland,mainland_epirus,909,Paralia Gata,false,true,false,true,true,599,,5,
epirus-thesprotia-mainland,mainland_epirus,910,Paralia Galazios Kolpos,false,true,false,true,true,364,,4,
epirus-thesprotia-mainland,mainland_epirus,911,Paralia Drepano,true,true,true,true,true,271,,14,
epirus-thesprotia-mainland,mainland_epirus,912,Paralia Elia,false,false,false,true,true,340,,2,
epirus-thesprotia-mainland,mainland_epirus,913,Paralia Kalami,false,true,false,true,true,68,,5,
epirus-thesprotia-mainland,mainland_epirus,914,Paralia Katsonisi,false,false,false,true,true,783,,6,
epirus-thesprotia-mainland,mainland_epirus,915,Paralia Kokkinos Vrachos,true,true,false,true,true,334,,2,
epirus-thesprotia-mainland,mainland_epirus,916,Paralia Makrygiali,true,true,true,true,true,65,,2,
epirus-thesprotia-mainland,mainland_epirus,917,Paralia Bouka,true,false,true,true,true,41,,1,
epirus-thesprotia-mainland,mainland_epirus,918,Paralia Navtilos,false,true,false,true,true,90,,5,
epirus-thesprotia-mainland,mainland_epirus,919,Paralia Platarias,false,true,false,true,true,292,,12,
epirus-thesprotia-mainland,mainland_epirus,920,Pisina,false,false,false,true,true,,,0,
epirus-thesprotia-mainland,mainland_epirus,921,Prapa Mali,false,false,false,true,true,,,0,
epirus-thesprotia-mainland,mainland_epirus,922,Sofas,false,true,false,true,true,77,,20,
epirus-thesprotia-mainland,mainland_epirus,923,Stavrolimenas,false,true,false,true,true,405,698,12,
epirus-thesprotia-mainland,mainland_epirus,924,Paralia Kerkyra,false,false,false,true,true,,,0,
epirus-thesprotia-mainland,mainland_epirus,925,Paralia Sagiadas,false,false,false,true,true,349,,7,
epirus-thesprotia-mainland,mainland_epirus,926,Keramidi Beach,true,false,true,true,true,,,1,
ionian-islands-antipaxos,ionian,1043,Sarakiniko,false,false,false,true,true,,,0,
ionian-islands-antipaxos,ionian,1044,Fyki,false,false,false,true,true,,,0,
ionian-islands-antipaxos,ionian,1045,Kalamitsa,false,false,false,true,true,,,0,
ionian-islands-antipaxos,ionian,1046,Skidi,false,false,false,true,true,,,0,
ionian-islands-antipaxos,ionian,1047,Mikro Agni,false,false,false,true,true,,,0,
ionian-islands-antipaxos,ionian,1048,Megalo Agni,false,false,false,true,true,,,0,
ionian-islands-antipaxos,ionian,1049,Rodovani,false,false,false,true,true,,,0,
ionian-islands-antipaxos,ionian,1050,Agriapidia,false,false,false,true,true,540,,2,
ionian-islands-antipaxos,ionian,1051,Rodovanopoulo,false,false,false,true,true,,,0,
ionian-islands-antipaxos,ionian,1052,Plakka,false,false,false,true,true,252,,2,
ionian-islands-antipaxos,ionian,1053,Voutoumi,true,true,true,true,true,101,,4,
ionian-islands-antipaxos,ionian,1054,Mesovrika,false,false,false,true,true,194,,4,
ionian-islands-antipaxos,ionian,1055,Vrika,true,true,true,true,true,41,,4,
ionian-islands-antipaxos,ionian,3090,Spiantza sta Sfoungaria,false,false,false,true,true,,,0,
ionian-islands-corfu,ionian,927,Acquasanta Beach,true,true,true,true,true,266,,15,
ionian-islands-corfu,ionian,928,Agias Triades Beach,false,true,false,true,true,55,,85,
ionian-islands-corfu,ionian,929,Agni Beach,false,true,false,true,true,33,,9,
ionian-islands-corfu,ionian,930,Alipa beach,false,true,false,true,true,13,,115,
ionian-islands-corfu,ionian,931,Alonaki Bay,false,false,false,true,true,62,,4,
ionian-islands-corfu,ionian,932,Benitses beach,false,true,false,true,true,111,,27,
ionian-islands-corfu,ionian,933,Black Rocks Beach,false,false,false,true,true,72,,105,
ionian-islands-corfu,ionian,934,Paralia Agios Petros (Levkimmi),true,true,true,true,true,43,,23,
ionian-islands-corfu,ionian,935,Dafnila Beach,false,false,false,true,true,68,455,23,
ionian-islands-corfu,ionian,936,Dassia Beach,true,true,true,true,true,118,,45,
ionian-islands-corfu,ionian,937,Galiskari Beach,true,true,true,true,true,353,,29,
ionian-islands-corfu,ionian,938,Glyfa Beach,false,true,false,true,true,19,,4,
ionian-islands-corfu,ionian,939,Imerolia Beach,false,true,false,true,true,73,,23,
ionian-islands-corfu,ionian,940,Issos Beach,true,true,true,true,true,544,,5,
ionian-islands-corfu,ionian,941,Kalamionas Beach,false,true,false,true,true,30,,85,
ionian-islands-corfu,ionian,942,Kaminaki Beach,false,true,false,true,true,22,664,18,
ionian-islands-corfu,ionian,943,Kanoni Beach,false,true,false,true,true,55,,82,
ionian-islands-corfu,ionian,944,Karavi Beach,false,false,false,true,true,128,,85,
ionian-islands-corfu,ionian,945,Kogevina Beach,false,false,false,true,true,,,1,
ionian-islands-corfu,ionian,946,Maltas beach,true,false,true,true,true,619,,3,
ionian-islands-corfu,ionian,947,Marathias beach,true,true,true,true,true,92,,18,
ionian-islands-corfu,ionian,948,Moraitika Beach,true,true,true,true,true,104,495,57,
ionian-islands-corfu,ionian,949,Nissaki Beach,false,true,false,true,true,21,681,11,
ionian-islands-corfu,ionian,950,Paramonas,false,true,false,true,true,86,,6,
ionian-islands-corfu,ionian,951,Robolla Beach,true,true,true,true,true,14,,18,
ionian-islands-corfu,ionian,952,Santa Barbara beach,true,true,true,true,true,233,,17,
ionian-islands-corfu,ionian,953,skalia beach,false,false,false,true,true,,,0,
ionian-islands-corfu,ionian,954,Agios Stefanos,true,true,true,true,true,150,,41,
ionian-islands-corfu,ionian,955,Agios Ioannis Peristeron,true,true,true,true,true,89,,2,
ionian-islands-corfu,ionian,956,Agia Aikaterini,true,true,true,true,true,30,,7,
ionian-islands-corfu,ionian,957,Almyros,true,false,true,false,true,197,,11,
ionian-islands-corfu,ionian,958,Apotrypiti,false,false,false,true,true,188,,75,
ionian-islands-corfu,ionian,959,Arillas,true,true,true,true,true,107,,40,
ionian-islands-corfu,ionian,960,Astrakeri,true,true,true,true,true,166,,12,
ionian-islands-corfu,ionian,961,Iliodoros,false,false,false,true,true,,,0,
ionian-islands-corfu,ionian,962,Kavos,true,true,true,true,true,96,,28,
ionian-islands-corfu,ionian,963,Kalyviotis,false,true,false,true,true,227,,2,
ionian-islands-corfu,ionian,964,Kamari,false,false,false,true,true,,,0,
ionian-islands-corfu,ionian,965,Kanali tou Erota,true,true,true,true,true,147,,90,
ionian-islands-corfu,ionian,966,Kanoni,true,true,true,true,true,147,,12,
ionian-islands-corfu,ionian,967,Kardaki,false,false,false,true,true,790,,1,
ionian-islands-corfu,ionian,968,Kontogialos,true,true,true,true,true,143,,21,
ionian-islands-corfu,ionian,969,Krouzeri,false,true,false,true,true,55,187,18,
ionian-islands-corfu,ionian,970,Krouza,false,false,false,true,true,,,0,
ionian-islands-corfu,ionian,971,Kolias,false,false,false,true,true,,,0,
ionian-islands-corfu,ionian,972,Maistros,false,false,false,true,true,524,,8,
ionian-islands-corfu,ionian,973,Mandraki,false,true,false,true,true,119,455,210,
ionian-islands-corfu,ionian,974,Mikro Stelari,false,false,false,true,true,,,0,
ionian-islands-corfu,ionian,975,Boukari,true,true,true,true,true,151,,9,
ionian-islands-corfu,ionian,976,Molos,false,true,false,true,true,,,0,
ionian-islands-corfu,ionian,977,Notos,false,true,false,true,true,131,,15,
ionian-islands-corfu,ionian,978,Paralia Agios Georgios Pagon,true,true,true,true,true,315,703,30,
ionian-islands-corfu,ionian,979,Paralia Agios Gordis,true,true,true,true,true,95,,135,
ionian-islands-corfu,ionian,980,Paralia Agios Nikolaos,false,true,false,true,true,452,,18,
ionian-islands-corfu,ionian,981,Paralia Agios Spyridonas,true,true,true,true,true,90,,93,
ionian-islands-corfu,ionian,982,Paralia Ermones,true,true,true,true,true,116,,7,
ionian-islands-corfu,ionian,983,Paralia Agiou Spyridona,true,true,true,true,true,39,,23,
ionian-islands-corfu,ionian,984,Paralia Ampelaki,true,true,true,true,true,89,,96,
ionian-islands-corfu,ionian,985,Paralia Arkoudila,true,false,true,true,true,,,1,
ionian-islands-corfu,ionian,986,Paralia Acharavis,false,true,false,true,true,244,,46,
ionian-islands-corfu,ionian,987,Paralia Gardeno,false,true,false,true,true,223,,10,
ionian-islands-corfu,ionian,988,Paralia Gialiskari,true,true,true,true,true,624,,10,
ionian-islands-corfu,ionian,989,Paralia Glyfadas,true,true,true,true,true,99,,30,
ionian-islands-corfu,ionian,990,Paralia Kanoulas,true,true,true,true,true,698,,4,
ionian-islands-corfu,ionian,991,Paralia Klimatia,false,false,false,true,true,,,4,
ionian-islands-corfu,ionian,992,Paralia Kontokaliou,true,true,true,true,true,87,,40,
ionian-islands-corfu,ionian,993,Paralia Limni,false,false,false,true,true,,,2,
ionian-islands-corfu,ionian,994,Paralia Lakkies,true,true,true,true,true,78,,11,
ionian-islands-corfu,ionian,995,Paralia Liapadon,true,true,true,true,true,22,,42,
ionian-islands-corfu,ionian,996,Paralia Longas,false,true,false,true,true,75,,8,
ionian-islands-corfu,ionian,997,Paralia Barmpati,true,true,true,true,true,69,44,28,
ionian-islands-corfu,ionian,998,Paralia Bouka,true,true,true,true,true,56,,5,
ionian-islands-corfu,ionian,999,Paralia NAOK,true,true,false,true,true,6,614,293,
ionian-islands-corfu,ionian,1000,Paralia Parakladi,false,false,false,true,true,135,,22,
ionian-islands-corfu,ionian,1001,Paralia Rodas,true,true,true,true,true,55,,36,
ionian-islands-corfu,ionian,1002,Paralia Skaloma,false,true,false,true,true,271,,1,
ionian-islands-corfu,ionian,1003,Paralia Stelari,false,false,false,true,true,,,0,
ionian-islands-corfu,ionian,1004,Paralia Syki,false,false,false,true,true,,,5,
ionian-islands-corfu,ionian,1005,Paralia Chomi,false,false,false,true,true,,,0,
ionian-islands-corfu,ionian,1006,Paralia Agiou Gordiou,true,true,true,true,true,94,,135,
ionian-islands-corfu,ionian,1007,Paralia Gyali,false,false,false,true,true,,,0,
ionian-islands-corfu,ionian,1008,Paralia Myrtiotissas,false,true,false,true,true,35,,19,
ionian-islands-corfu,ionian,1009,Paralia Sidari,true,true,true,true,true,140,,106,
ionian-islands-corfu,ionian,1010,Paralia Chalikouna,true,true,true,true,true,17,,2,
ionian-islands-corfu,ionian,1011,Petriti,true,true,true,true,true,99,,14,
ionian-islands-corfu,ionian,1012,Prasoudi,true,true,true,true,true,44,,3,
ionian-islands-corfu,ionian,1013,Porto Timoni,false,false,false,true,true,596,,6,
ionian-islands-corfu,ionian,1014,Rovinia,false,false,false,true,true,349,,41,
ionian-islands-corfu,ionian,1015,Sotiriotissa,false,true,false,true,true,111,,46,
ionian-islands-corfu,ionian,1016,Tramountana,false,false,false,true,true,401,,8,
ionian-islands-corfu,ionian,1017,Antypsos,false,false,false,true,true,,,0,
ionian-islands-corfu,ionian,3013,Gouvia,false,false,false,true,true,96,,54,
ionian-islands-corfu,ionian,3014,Palaiokastritsa,false,false,false,true,true,53,,112,
ionian-islands-corfu,ionian,3067,Korfovonia,false,false,false,true,true,517,,5,
ionian-islands-corfu,ionian,3068,Moschofili,false,false,false,true,true,,,1,
ionian-islands-corfu,ionian,3069,Paralia Kerasia,false,false,false,true,true,117,,2,
ionian-islands-corfu,ionian,3078,Vouvalomantria,false,false,false,true,true,,,1,
ionian-islands-corfu,ionian,3079,Vrachli,false,false,false,true,true,,,1,
ionian-islands-corfu,ionian,3080,Paralia Chouchoulio,false,false,false,true,true,278,,29,
ionian-islands-corfu,ionian,3081,Tzoufaka,false,false,false,true,true,,,1,
ionian-islands-corfu,ionian,3099,Akoli (Kerkyra),false,false,false,true,true,,,0,
ionian-islands-corfu,ionian,3100,Avlaki (Kerkyra / Kassiopi),false,false,false,true,true,192,,2,
ionian-islands-corfu,ionian,3101,"Vromolimni (Erimitis, Kerkyra)",false,false,false,true,true,,,0,
ionian-islands-corfu,ionian,3102,Paralia Agios Gordis (Levkimmi),false,false,false,true,true,272,,5,
ionian-islands-corfu,ionian,3103,Paralia Kalami (Kerkyra),false,false,false,true,true,51,,31,
ionian-islands-erikoussa,ionian,1059,Bragkini,false,false,false,true,true,431,,5,
ionian-islands-erikoussa,ionian,1060,Porto,false,false,false,true,true,80,,5,
ionian-islands-ithaca,ionian,1221,Antri,false,false,false,true,true,,,0,
ionian-islands-ithaca,ionian,1222,Pera Pigadi,false,false,false,true,true,,,0,
ionian-islands-ithaca,ionian,1223,Paralia Kaminia,false,false,false,true,true,,,0,
ionian-islands-ithaca,ionian,1224,Paralia Sarakiniko,false,false,false,true,true,38,,3,
ionian-islands-ithaca,ionian,1225,Paralia Dexa,false,true,false,true,true,,,0,
ionian-islands-ithaca,ionian,1226,Paralia Filiatro,true,true,true,true,true,21,,4,
ionian-islands-ithaca,ionian,1227,Loutsa,false,true,false,true,true,417,,5,
ionian-islands-ithaca,ionian,1228,Paralia Mnimata,false,false,false,true,true,682,,2,
ionian-islands-ithaca,ionian,1229,Paralia Skinos,false,false,false,true,true,563,,2,
ionian-islands-ithaca,ionian,1230,Paralia Gidaki,false,true,false,true,true,205,,2,
ionian-islands-ithaca,ionian,1231,Aspros Gialos,true,false,true,true,true,,,0,
ionian-islands-ithaca,ionian,1232,Koutoupi,false,false,false,true,true,,,0,
ionian-islands-ithaca,ionian,1233,Liano Nisaki,false,false,false,true,true,,,0,
ionian-islands-ithaca,ionian,1234,Kritami,false,false,false,true,true,,,0,
ionian-islands-ithaca,ionian,1235,Mikri Poli,false,false,false,true,true,,,0,
ionian-islands-ithaca,ionian,1236,Poli,false,true,false,true,true,785,,3,
ionian-islands-ithaca,ionian,1237,Ammoudi,false,false,false,true,true,,,0,
ionian-islands-ithaca,ionian,1238,Plakoutses,false,false,false,true,true,,,0,
ionian-islands-ithaca,ionian,1239,Trita Kourvoulia,false,false,false,true,true,,,0,
ionian-islands-ithaca,ionian,1240,Devtera Kourvoulia,false,false,false,true,true,610,,8,
ionian-islands-ithaca,ionian,1241,Prota Kourvoulia,false,false,false,true,true,477,,8,
ionian-islands-ithaca,ionian,1242,Limenia,false,false,false,true,true,,,0,
ionian-islands-ithaca,ionian,1243,Afales,false,false,false,true,true,,,0,
ionian-islands-ithaca,ionian,1244,Paralia Marmaka,false,true,false,true,true,,,0,
ionian-islands-ithaca,ionian,3104,Paralia Filiatro (Kioni),false,false,false,true,true,14,,1,
ionian-islands-kefalonia,ionian,1062,Amidi,false,false,false,true,true,,,0,
ionian-islands-kefalonia,ionian,1063,Notia Avythos Gymniston,false,false,false,true,true,614,551,26,
ionian-islands-kefalonia,ionian,1064,Central Square Beach,false,true,false,true,true,91,,9,
ionian-islands-kefalonia,ionian,1065,Cronidis Beach,false,false,false,true,true,,,0,
ionian-islands-kefalonia,ionian,1066,Dafnoudi,false,false,false,true,true,,,1,
ionian-islands-kefalonia,ionian,1067,Emplysi,false,true,false,true,true,286,,35,
ionian-islands-kefalonia,ionian,1068,Fteri,false,false,false,true,true,,,0,
ionian-islands-kefalonia,ionian,1069,Kimilia,false,false,false,true,true,,,1,
ionian-islands-kefalonia,ionian,1070,Megali Ammos,true,false,true,true,true,102,496,5,
